user,county,weight
7173230242170708056,36103,0.1812206595599855
5148524583339212546,36103,0.5168397288193066
7238548783815727173,36103,0.1812206595599855
4082563952890975820,36103,2.1550996852188677
6535151621443425101,36103,0.1812206595599855
8556044293859782936,36103,0.1812206595599855
2578666479813714249,36103,0.1812206595599855
7741929775638540435,36103,0.1812206595599855
2707457738172079604,36103,0.1812206595599855
233094950070484327,36103,0.1812206595599855
4502284310445573411,36103,0.1812206595599855
3399177460857178708,36103,0.1812206595599855
4694516496974052247,36103,0.1812206595599855
1555085132422071201,36103,0.1812206595599855
6445931058541807543,36103,0.1812206595599855
7635758199546946596,36103,2.407462846193237
74769825957168329,36103,0.5168397288193066
4141207618263977430,36103,0.1812206595599855
8590164128289038030,36103,2.407462846193237
5349793820349368531,36103,0.1812206595599855
1613132266895103336,36103,2.1550996852188677
1449109459449681568,36103,0.1812206595599855
7870412873618708751,36103,0.1812206595599855
7451357109956345436,36103,2.407462846193237
1808541677630394669,36103,2.1550996852188677
3717486507328702057,36103,0.1812206595599855
5955877700146634465,36103,0.1812206595599855
7584708557119070624,36103,0.5168397288193066
4892173935168787011,36103,0.1812206595599855
5688176713934399569,36103,0.1812206595599855
213045141336442418,36103,2.1550996852188677
2179011625073937430,36103,0.1812206595599855
3229686338261652018,36103,0.1812206595599855
1574469317574015213,36103,0.1812206595599855
1741512310026827044,36103,0.1812206595599855
70506631595060167,36103,0.1812206595599855
5506118627789442403,36103,2.407462846193237
3657037836024395096,36103,0.1812206595599855
1974976080460086377,36103,2.1550996852188677
4733675164053049309,36103,0.1812206595599855
5119750667781913598,36103,0.1812206595599855
4610805607946438020,36103,2.1550996852188677
614486292433153624,36103,0.1812206595599855
268159076525599640,36103,0.1812206595599855
5135999625757381264,36103,0.1812206595599855
3830508150810232785,36103,0.1812206595599855
2616034566300590561,36103,0.5168397288193066
5385586822957141976,36103,0.1812206595599855
8968068257857271177,36103,0.1812206595599855
7321536691383138581,36103,0.1812206595599855
3185350053241591531,36103,2.407462846193237
7495176052689919233,36103,2.407462846193237
4117698246650655307,36103,0.1812206595599855
6002081924816318838,36103,0.1812206595599855
1025823669630609774,36103,0.5168397288193066
7044033951084430918,36103,2.1550996852188677
1134688356005756045,36103,0.1812206595599855
7164538380557367918,36103,0.1812206595599855
1519003706299137393,36103,0.1812206595599855
6391114773257725309,36103,0.1812206595599855
3404024040176846136,36103,0.1812206595599855
9080632613971150305,36103,0.1812206595599855
8619758528156023634,36103,0.1812206595599855
4034084620364200810,36103,0.1812206595599855
5859060534353232315,36103,0.1812206595599855
6692611746390529221,36103,0.1812206595599855
850970098998811826,36103,0.1812206595599855
5033056461783742915,36103,0.1812206595599855
8561158772354635464,36103,0.1812206595599855
535852750652695684,36103,0.1812206595599855
7215010911042587149,36103,0.1812206595599855
239018670182777755,36103,0.5168397288193066
7837336541068783744,36103,0.1812206595599855
1173327871125280286,36103,0.1812206595599855
7388472602955176962,36103,5.485986233439623
8112699864723761756,36103,0.5168397288193066
9100018902209571997,36103,0.1812206595599855
4969588034929713507,36103,0.1812206595599855
8369269017516574991,36103,2.1550996852188677
4421885219202042621,36103,5.485986233439623
7744694624986221678,36103,0.1812206595599855
8541221141039944331,36103,0.1812206595599855
3410975592500671427,36103,0.1812206595599855
4263572273379059833,36103,0.5168397288193066
5312870679968522732,36103,0.1812206595599855
2890410669055036455,36103,0.1812206595599855
703536029043859077,36103,2.1550996852188677
7020657082724659232,36103,0.1812206595599855
3008266856639201683,36103,2.1550996852188677
1842843698695318209,36103,0.1812206595599855
2905146419658353500,36103,0.1812206595599855
7875819983733369532,36103,0.1812206595599855
1687776922573574925,36103,2.1550996852188677
4874517895463376273,36103,5.485986233439623
6886569067764255095,36103,0.1812206595599855
5975094349096077591,36103,5.485986233439623
3556670766733826891,36103,0.1812206595599855
73553930501738972,36103,0.1812206595599855
3906007707885133450,36103,2.1550996852188677
5776080567533879081,36103,2.407462846193237
7587082712858154029,36103,2.1550996852188677
4668373984944328674,36103,0.5168397288193066
5461267260790641982,36103,0.1812206595599855
6589901669717897747,36103,0.1812206595599855
1758547878579191368,36103,0.1812206595599855
7073665832887139663,36103,0.1812206595599855
6432231357156198801,36103,2.407462846193237
3330849138752745487,36103,0.1812206595599855
8794878773372819527,36103,22.281985970293427
1483865275655892989,36103,0.1812206595599855
853613509002103052,36103,0.1812206595599855
5965852785169995980,36103,0.1812206595599855
735494963215343584,36103,2.407462846193237
6076150082960482193,36103,0.1812206595599855
6007024996913104549,36103,0.1812206595599855
3309737958792468620,36103,0.1812206595599855
1265996757581357239,36103,0.1812206595599855
7959438257924631409,36103,0.5168397288193066
4435433168496553321,36103,0.1812206595599855
8769845994287112177,36103,2.1550996852188677
3854474286623166220,36103,5.485986233439623
8304365055254876896,36103,0.1812206595599855
1579783985487774451,36103,0.1812206595599855
3046842498488749766,36103,0.1812206595599855
809362878210171469,36103,0.1812206595599855
8666501292448565234,36103,2.407462846193237
4296338617870733107,36103,0.1812206595599855
2941886141266805679,36103,0.1812206595599855
2853271645089419308,36103,0.1812206595599855
4538420035234735994,36103,0.5168397288193066
2402219471821462432,36103,0.1812206595599855
376987596346950550,36103,0.1812206595599855
8916166545361557694,36103,0.1812206595599855
1663758169324439405,36103,2.1550996852188677
4985058850970643545,36103,0.1812206595599855
5944879514758133562,36103,0.1812206595599855
5909018482771533277,36103,0.1812206595599855
1942811050137944123,36103,0.1812206595599855
5361440521613166170,36103,0.1812206595599855
5118649226811266452,36103,0.5168397288193066
1285838031887866924,36103,0.1812206595599855
5962455843443592588,36103,0.1812206595599855
4739167034009335308,36103,0.1812206595599855
8758838687196036100,36103,22.281985970293427
6134159366603854244,36103,0.5168397288193066
4946076686458279688,36103,0.1812206595599855
4401748528252015210,36103,0.1812206595599855
3447245339797851335,36103,2.407462846193237
3745402460525878369,36103,2.407462846193237
6556941328960352292,36103,0.1812206595599855
6624494463978786047,36103,0.1812206595599855
6186954926990275447,36103,0.1812206595599855
7925561585597717047,36103,2.407462846193237
1727458308962641618,36103,0.1812206595599855
2269089260226979314,36103,0.1812206595599855
3195411869876287823,36103,0.1812206595599855
2956119169759781666,36103,0.5168397288193066
6108829278181225349,36103,0.1812206595599855
4329323289090645189,36103,0.1812206595599855
3297181768433858015,36103,0.1812206595599855
171784053274100059,36103,2.1550996852188677
1536790480843052347,36103,14.718555436011204
7092549701490547945,36103,0.1812206595599855
8781251683183369745,36103,5.485986233439623
7021840048951735265,36103,0.1812206595599855
3063291583303852447,36103,0.1812206595599855
8511403596419422982,36103,0.1812206595599855
1114855663778423961,36103,2.1550996852188677
3557555150720911926,36103,0.1812206595599855
4084645780629011684,36103,0.1812206595599855
451159375607650125,36103,0.1812206595599855
3345294699057730749,36103,0.1812206595599855
3022057373612197201,36103,0.1812206595599855
8784698712569324097,36103,0.1812206595599855
3596197071095917425,36103,0.1812206595599855
1432085064218922444,36103,0.1812206595599855
3354633098747108699,36103,0.1812206595599855
6816519448131986752,36103,0.1812206595599855
2847083695279892342,36103,0.1812206595599855
7278591236802992633,36103,0.1812206595599855
5137042532840731116,36103,0.1812206595599855
2242878262062297939,36103,0.5168397288193066
8797796923197086925,36103,0.1812206595599855
8631320709881812713,36103,0.5168397288193066
935608455045290174,36103,2.407462846193237
6439903312262817338,36103,2.1550996852188677
830776486631740387,36103,0.5168397288193066
7049522401553532636,36103,0.5168397288193066
7958507529486053092,36103,2.1550996852188677
6900197829501089640,36103,2.407462846193237
2168141487154452515,36103,0.1812206595599855
8727953051837338132,36103,0.1812206595599855
1508790599288644407,36103,0.1812206595599855
6836686058183942120,36103,0.1812206595599855
6678735924067808647,36103,0.1812206595599855
4460568179732447001,36103,2.1550996852188677
3353626673255028526,36103,0.1812206595599855
5639055990959143788,36103,5.485986233439623
8011581382375173758,36103,0.1812206595599855
9045360697198638880,36103,0.1812206595599855
6336639608247080826,36103,0.1812206595599855
456200047679641681,36103,0.5168397288193066
7183341275702873279,36103,0.1812206595599855
5162201871357222992,36103,0.1812206595599855
5194074198693822794,36103,0.1812206595599855
4736057618931829819,36103,5.485986233439623
554480862178771657,36103,0.1812206595599855
1322496696864220250,36103,0.1812206595599855
4018722884101916127,36103,2.1550996852188677
5232224202415030750,36103,0.5168397288193066
6005330830020745929,36103,5.485986233439623
444201441288031910,36103,0.1812206595599855
6674763194158347874,36103,0.1812206595599855
4614062882891290151,36103,0.1812206595599855
5771762142230986594,36103,0.1812206595599855
5165904709591839420,36103,0.1812206595599855
162501057894026468,36103,0.1812206595599855
1338353476138518227,36103,0.1812206595599855
4146315816911332718,36103,0.5168397288193066
6859663154428093340,36103,0.1812206595599855
6244207058561249602,36103,0.1812206595599855
2153320960436536872,36103,0.1812206595599855
6183732802134551980,36103,0.1812206595599855
7966005486209112570,36103,0.1812206595599855
8806416749415249524,36103,0.1812206595599855
1117113386055237104,36103,0.1812206595599855
3548148084154034010,36103,2.407462846193237
62589847321670589,36103,0.1812206595599855
5496164708831050581,36103,0.5168397288193066
1151184621652031850,36103,5.485986233439623
6205571430134900483,36103,0.1812206595599855
7292698237902879428,36103,2.1550996852188677
523798731546588252,36103,0.1812206595599855
116438827111416404,36103,0.1812206595599855
6860710044099415656,36103,5.485986233439623
1146764862502847815,36103,0.1812206595599855
1726057831065671689,36103,0.1812206595599855
2466964993251446452,36103,0.1812206595599855
6066947862727911615,36103,0.1812206595599855
7245409497625927099,36103,0.1812206595599855
7230952904745442439,36103,0.1812206595599855
268389827727503491,36103,0.5168397288193066
1189144304994931229,36103,2.407462846193237
8191798012712556458,36103,2.1550996852188677
2378685639095121635,36103,0.1812206595599855
3334382869273642728,36103,0.5168397288193066
3287387415286666095,36103,0.1812206595599855
9137887229071035435,36103,2.407462846193237
8328689543451418852,36103,0.1812206595599855
4256966124249025025,36103,0.1812206595599855
1262324234077628895,36103,0.5168397288193066
8709475887024511531,36103,0.1812206595599855
4361369020005382200,36103,0.5168397288193066
3917975828824155931,36103,0.1812206595599855
3391025231180043357,36103,0.1812206595599855
4602177133256415378,36103,0.1812206595599855
2158211010482093667,36103,0.1812206595599855
5816652883792495210,36103,0.1812206595599855
8170412948634487371,36103,0.5168397288193066
2208289836266673453,36103,0.1812206595599855
2221730834679177221,36103,0.1812206595599855
6223798520512618676,36103,0.1812206595599855
1420291842266782103,36103,0.1812206595599855
1920824608772471966,36103,0.1812206595599855
5498555699763050101,36103,0.1812206595599855
